block,task,condition,seed,run_id,source_revision,validation_sha256,fixed_optimizer_step,optimizer_step,cumulative_train_examples,checkpoint_sha256,averaging_window_start_step,averaging_window_end_step,split,metric_name,metric_value
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,512,16374,a136dc20f96e012b10056a4a2b4624d305d7668bfc4289fbfc86450a71cca2bb,385,512,train,raw_right_mixing_window_mean,460.2231318950653
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,512,16374,a136dc20f96e012b10056a4a2b4624d305d7668bfc4289fbfc86450a71cca2bb,385,512,train,gradient_norm_before_clipping_window_mean,0.6921920583117753
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,640,20468,,513,640,train,task_loss_window_mean,0.2786431108680214
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,640,20468,,513,640,train,regularization_loss_window_mean,0.03863497418933548
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,640,20468,,513,640,train,total_objective_window_mean,0.3172780850573569
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,640,20468,,513,640,train,raw_left_mixing_window_mean,475.98974776268005
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,640,20468,,513,640,train,raw_right_mixing_window_mean,518.94575548172
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,640,20468,,513,640,train,gradient_norm_before_clipping_window_mean,0.8132039967458695
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,690,22066,1a0c74f71f427fb25b850dfc157fd339ede8c17821e98355c880199075161157,641,690,train,task_loss_window_mean,0.23549341493658724
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,690,22066,1a0c74f71f427fb25b850dfc157fd339ede8c17821e98355c880199075161157,641,690,train,regularization_loss_window_mean,0.043070447221398356
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,690,22066,1a0c74f71f427fb25b850dfc157fd339ede8c17821e98355c880199075161157,641,690,train,total_objective_window_mean,0.27856386215798556
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,690,22066,1a0c74f71f427fb25b850dfc157fd339ede8c17821e98355c880199075161157,641,690,train,raw_left_mixing_window_mean,510.424013671875
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,690,22066,1a0c74f71f427fb25b850dfc157fd339ede8c17821e98355c880199075161157,641,690,train,raw_right_mixing_window_mean,555.8933471679687
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,690,22066,1a0c74f71f427fb25b850dfc157fd339ede8c17821e98355c880199075161157,641,690,train,gradient_norm_before_clipping_window_mean,0.7017904680967331
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,768,24560,378a7fc074f1e6862879f391fd2f7c66f579e9ed81d984893dbe92f5db2664a9,691,768,train,task_loss_window_mean,0.20638123779889975
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,768,24560,378a7fc074f1e6862879f391fd2f7c66f579e9ed81d984893dbe92f5db2664a9,691,768,train,regularization_loss_window_mean,0.04621737378721054
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,768,24560,378a7fc074f1e6862879f391fd2f7c66f579e9ed81d984893dbe92f5db2664a9,691,768,train,total_objective_window_mean,0.2525986115861103
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,768,24560,378a7fc074f1e6862879f391fd2f7c66f579e9ed81d984893dbe92f5db2664a9,691,768,train,raw_left_mixing_window_mean,534.100344926883
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,768,24560,378a7fc074f1e6862879f391fd2f7c66f579e9ed81d984893dbe92f5db2664a9,691,768,train,raw_right_mixing_window_mean,580.8486969776643
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,768,24560,378a7fc074f1e6862879f391fd2f7c66f579e9ed81d984893dbe92f5db2664a9,691,768,train,gradient_norm_before_clipping_window_mean,0.6993692335792077
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,896,28654,,769,896,train,task_loss_window_mean,0.19748792168108292
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,896,28654,,769,896,train,regularization_loss_window_mean,0.05198303970973939
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,896,28654,,769,896,train,total_objective_window_mean,0.2494709613908223
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,896,28654,,769,896,train,raw_left_mixing_window_mean,570.5061650276184
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,896,28654,,769,896,train,raw_right_mixing_window_mean,622.334990978241
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,896,28654,,769,896,train,gradient_norm_before_clipping_window_mean,0.6741721401922405
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1024,32746,,897,1024,train,task_loss_window_mean,0.16423941829480856
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1024,32746,,897,1024,train,regularization_loss_window_mean,0.05511075459071435
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1024,32746,,897,1024,train,total_objective_window_mean,0.21935017288552291
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1024,32746,,897,1024,train,raw_left_mixing_window_mean,599.1869878768921
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1024,32746,,897,1024,train,raw_right_mixing_window_mean,649.6434812545776
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1024,32746,,897,1024,train,gradient_norm_before_clipping_window_mean,0.6451174448011443
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1152,36840,,1025,1152,train,task_loss_window_mean,0.12798488585003345
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1152,36840,,1025,1152,train,regularization_loss_window_mean,0.058500577230006456
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1152,36840,,1025,1152,train,total_objective_window_mean,0.1864854630800399
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1152,36840,,1025,1152,train,raw_left_mixing_window_mean,625.3739957809448
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1152,36840,,1025,1152,train,raw_right_mixing_window_mean,674.9187746047974
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1152,36840,,1025,1152,train,gradient_norm_before_clipping_window_mean,0.5380732008488849
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1280,40934,,1153,1280,train,task_loss_window_mean,0.12589104814666144
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1280,40934,,1153,1280,train,regularization_loss_window_mean,0.059536075219511986
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1280,40934,,1153,1280,train,total_objective_window_mean,0.18542712336617342
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1280,40934,,1153,1280,train,raw_left_mixing_window_mean,635.1797027587891
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1280,40934,,1153,1280,train,raw_right_mixing_window_mean,686.9997987747192
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1280,40934,,1153,1280,train,gradient_norm_before_clipping_window_mean,0.5090758025180548
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1380,44130,5bbe34c1a18144d10d13c610742bce0f12dc5c2372276fbae3f267fe44d64cee,1281,1380,train,task_loss_window_mean,0.1157907457308902
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1380,44130,5bbe34c1a18144d10d13c610742bce0f12dc5c2372276fbae3f267fe44d64cee,1281,1380,train,regularization_loss_window_mean,0.06056975543498993
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1380,44130,5bbe34c1a18144d10d13c610742bce0f12dc5c2372276fbae3f267fe44d64cee,1281,1380,train,total_objective_window_mean,0.17636050116588012
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1380,44130,5bbe34c1a18144d10d13c610742bce0f12dc5c2372276fbae3f267fe44d64cee,1281,1380,train,raw_left_mixing_window_mean,646.0973022460937
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1380,44130,5bbe34c1a18144d10d13c610742bce0f12dc5c2372276fbae3f267fe44d64cee,1281,1380,train,raw_right_mixing_window_mean,695.9920294189453
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1380,44130,5bbe34c1a18144d10d13c610742bce0f12dc5c2372276fbae3f267fe44d64cee,1281,1380,train,gradient_norm_before_clipping_window_mean,0.5515745881944895
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1408,45026,,1381,1408,train,task_loss_window_mean,0.08818334486152578
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1408,45026,,1381,1408,train,regularization_loss_window_mean,0.06267322307186467
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1408,45026,,1381,1408,train,total_objective_window_mean,0.15085656793339045
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1408,45026,,1381,1408,train,raw_left_mixing_window_mean,658.703386579241
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1408,45026,,1381,1408,train,raw_right_mixing_window_mean,708.1222337995257
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1408,45026,,1381,1408,train,gradient_norm_before_clipping_window_mean,0.4309423698910645
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1536,49120,,1409,1536,train,task_loss_window_mean,0.09143977008879792
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1536,49120,,1409,1536,train,regularization_loss_window_mean,0.06216776176006533
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1536,49120,,1409,1536,train,total_objective_window_mean,0.15360753184886325
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1536,49120,,1409,1536,train,raw_left_mixing_window_mean,660.7427263259888
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1536,49120,,1409,1536,train,raw_right_mixing_window_mean,708.9177989959717
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1536,49120,,1409,1536,train,gradient_norm_before_clipping_window_mean,0.4678322092513554
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1664,53212,,1537,1664,train,task_loss_window_mean,0.07647413087192376
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1664,53212,,1537,1664,train,regularization_loss_window_mean,0.061998691264307126
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1664,53212,,1537,1664,train,total_objective_window_mean,0.13847282213623088
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1664,53212,,1537,1664,train,raw_left_mixing_window_mean,666.4378261566162
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1664,53212,,1537,1664,train,raw_right_mixing_window_mean,714.5058069229126
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1664,53212,,1537,1664,train,gradient_norm_before_clipping_window_mean,0.4638363691919949
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1792,57306,43863318f929a319cd669f28687e75a1d45c87d5e986d1bb184afabaa4d9aa8c,1665,1792,train,task_loss_window_mean,0.07134913177648627
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1792,57306,43863318f929a319cd669f28687e75a1d45c87d5e986d1bb184afabaa4d9aa8c,1665,1792,train,regularization_loss_window_mean,0.06026928246137686
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1792,57306,43863318f929a319cd669f28687e75a1d45c87d5e986d1bb184afabaa4d9aa8c,1665,1792,train,total_objective_window_mean,0.13161841423786313
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1792,57306,43863318f929a319cd669f28687e75a1d45c87d5e986d1bb184afabaa4d9aa8c,1665,1792,train,raw_left_mixing_window_mean,662.3835363388062
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1792,57306,43863318f929a319cd669f28687e75a1d45c87d5e986d1bb184afabaa4d9aa8c,1665,1792,train,raw_right_mixing_window_mean,710.9082255363464
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1792,57306,43863318f929a319cd669f28687e75a1d45c87d5e986d1bb184afabaa4d9aa8c,1665,1792,train,gradient_norm_before_clipping_window_mean,0.414974494400667
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1920,61400,,1793,1920,train,task_loss_window_mean,0.06190836132478239
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1920,61400,,1793,1920,train,regularization_loss_window_mean,0.05829943050048314
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1920,61400,,1793,1920,train,total_objective_window_mean,0.12020779182526553
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1920,61400,,1793,1920,train,raw_left_mixing_window_mean,657.060839176178
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1920,61400,,1793,1920,train,raw_right_mixing_window_mean,703.8237915039062
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,1920,61400,,1793,1920,train,gradient_norm_before_clipping_window_mean,0.41354070184752345
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,2048,65492,,1921,2048,train,task_loss_window_mean,0.060027781387082986
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,2048,65492,,1921,2048,train,regularization_loss_window_mean,0.057345745008205995
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,2048,65492,,1921,2048,train,total_objective_window_mean,0.11737352639528897
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,2048,65492,,1921,2048,train,raw_left_mixing_window_mean,656.2089748382568
practical_interaction_18,mrpc,P1_NORM,17,20260915T212602Z_58586c0a5cf0,7e6f8ae3a7de17eb99ae07abf2052e7f4978b542,ea50d4191c38996d7348737c23e73ed6ccd389036a8cf682282ec127402b2a91,2760,2048,65492,,1921,2048,train,raw_right_mixing_window_mean,700.8033137321472
